0,1,2,time
0.03362576202044323,-0.02258324050419283,0.016529925850294017,1714364665189.0
-0.03151059586990244,-0.028521211545302003,-0.025784824184278805,1714364669336.4138
-0.017339049162016125,0.02322900395917748,0.011199106142992585,1714364673483.8276
0.011004170903833524,-0.01565142487689272,0.016948608509141143,1714364677631.2415
0.01404575293604476,0.02054879018702372,0.024264738230740213,1714364681778.6553
0.01767382174670358,0.015440712694017575,0.030162301050228067,1714364685926.0688
0.01269551401024949,0.02709473813684929,0.028970464520989475,1714364690073.4827
0.019482553319758802,-0.013467409003787841,0.01215703876490937,1714364694220.8965
-0.0342081591957164,-0.015427070543854162,0.0315522466194117,1714364698368.3103
-0.03318795396668792,0.02330348516941251,0.010060125073155264,1714364702515.724
-0.013293284558471348,-0.032453953699704594,-0.031852941042906986,1714364706663.138
-0.013048495353871783,-0.022291292633557773,0.012993911157601071,1714364710810.5518
0.01480003165928417,0.029863791097938804,0.023744886112873145,1714364714957.9656
-0.02847999840061797,0.028744441295874695,0.01193425494348407,1714364719105.3794
-0.033394637201671656,-0.013575459097018218,0.026389127859684697,1714364723252.7932
-0.031103473755469443,0.013076503037502227,-0.017427462755694352,1714364727400.2068
-0.015205801230290458,-0.020149334131917464,-0.03142358510093682,1714364731547.6206
0.02830799038362762,-0.017836906527305657,-0.012784686074368598,1714364735695.0344
0.01524530797569821,0.025265730136668635,-0.01675007375296112,1714364739842.4482
0.025092683776864806,0.020662667073921212,0.021920217502500464,1714364743989.862
0.03211966641213356,0.034012162329661026,-0.010591161489888808,1714364748137.276
-0.03474538131365497,-0.01270176639190718,-0.03452280989605844,1714364752284.6897
0.022645570533688646,0.012507631239175213,-0.011717759926329877,1714364756432.1035
-0.02688566106090373,0.02407146669611667,-0.032319582513287065,1714364760579.5173
0.03044471103483852,-0.02819318024172269,0.031180712745855946,1714364764726.9312
0.019776867498278936,0.010619530915868883,-0.023317319699132213,1714364768874.3447
-0.02582481937664513,-0.019424088154805782,-0.022014311981205348,1714364773021.7585
0.02130969445847672,0.019323650948807433,-0.03061749487045691,1714364777169.1724
-0.030080442183321975,0.010993018524060896,0.016530187232777813,1714364781316.5862
-0.022874777841466368,-0.03020847379973901,0.022740539741997107,1714364785464.0
