0,1,2,time
0.022539764064239534,-0.02485065992962541,0.021561568786241568,1712718716266.0
-0.02518381823787401,0.019953819703564545,-0.030093233307721227,1712718720416.5518
-0.0336210226455925,-0.015335834750557512,0.016489812662632587,1712718724567.1035
-0.018541430908603822,0.01255911131424621,-0.01301787430008836,1712718728717.6553
0.026125656778272506,0.012073695073602266,-0.018359564755416516,1712718732868.2068
-0.020912329423483193,-0.026846264355407594,-0.029470408439679255,1712718737018.7585
0.028622026304418346,-0.034906393099502685,-0.03472019546046146,1712718741169.3103
-0.03029870875186129,0.016496884052915314,-0.02798969194019632,1712718745319.862
-0.028844468254283162,0.012512342781090249,0.026056377869994207,1712718749470.4138
-0.028646007229054783,-0.030295346603023125,0.016278209311725016,1712718753620.9656
0.012164680808519127,-0.027485865560028792,-0.013561926971261065,1712718757771.5173
0.016129607830605044,0.02134799503218506,-0.02232933660540415,1712718761922.0688
-0.017640840646756088,0.026520464352256058,0.034172473412643546,1712718766072.6206
0.030008143710747365,0.014374525953661918,-0.015226479883880841,1712718770223.1724
0.02202861904665683,0.029435974206954006,0.024584421584464604,1712718774373.724
0.025649428514949613,0.012857937128702594,0.014364218904377644,1712718778524.276
-0.027114492645253584,0.022676730706160768,-0.027519634763447265,1712718782674.8276
-0.01845608718814097,0.016436439982564024,0.01599650489922331,1712718786825.3794
-0.01632803414313189,-0.01315210218197648,-0.01871536782441917,1712718790975.9312
-0.0324014173777474,0.032728518120342304,0.03333375946554704,1712718795126.4827
-0.02806118582313298,-0.031334834538123725,-0.023611909192173233,1712718799277.0344
-0.020222099752876796,0.010429610694219384,0.025836498900994723,1712718803427.5862
0.011478498951336716,-0.028591034746311306,-0.033347556658365855,1712718807578.138
0.025362748892473225,0.018026982963099538,0.019906356241021765,1712718811728.6897
-0.02078869066148639,-0.01055474700203404,-0.02990079837788439,1712718815879.2415
0.018999710899025503,0.019793989097222433,-0.02479867910509951,1712718820029.7932
0.021146780923636834,-0.028850538134471942,0.021381819511410972,1712718824180.3447
0.021480605174572284,0.011422223582780307,-0.024183782049035235,1712718828330.8965
0.011197692666663258,0.022574281829358077,-0.015190336937728584,1712718832481.4482
-0.02707372048260942,-0.024040747763616768,-0.010331061471317618,1712718836632.0
