0,1,2,time
0.024487431188562177,-0.010686410089894913,-0.012541009013734603,1714363778168.0
0.030756495637569693,-0.01687892676276895,-0.011986254542247879,1714363782318.8965
-0.012040963169373121,0.016648172275637172,-0.023837752349382797,1714363786469.7932
-0.025427202895826145,-0.020186416681997818,-0.03400203907881894,1714363790620.6897
0.03249980623361477,-0.025064038679532094,0.013422513964817653,1714363794771.5862
0.02415324147905803,0.015544198627417984,0.03334204400445778,1714363798922.4827
0.025126717983115256,0.03499215690381837,0.02295877191343402,1714363803073.3794
-0.0240650305907617,0.03318574350958815,-0.03381091961718747,1714363807224.276
0.03402450784971233,-0.024536451155130055,0.026269421450362304,1714363811375.1724
-0.019090722581053675,0.020282032609717636,-0.03233085441920046,1714363815526.0688
0.022688110372602453,-0.023616236914871004,0.03373463471478084,1714363819676.9656
0.023790856942098197,0.013312077436580229,-0.0317102442757679,1714363823827.862
-0.031202612669685673,-0.021729928121456174,0.03012460705587886,1714363827978.7585
0.0262042398106015,-0.031135391098805795,-0.012045071931564502,1714363832129.6553
0.010467287662287836,-0.023202622316119022,-0.012992169243280935,1714363836280.5518
0.010128117806598539,0.028579403573060803,0.023689716230557316,1714363840431.4482
0.013527092256319198,0.027732734716764157,-0.014887898950730928,1714363844582.3447
0.01836079014025667,0.027320746709469046,-0.013425009211248137,1714363848733.2415
0.014401127760517555,-0.017285541792722178,-0.02954800978646712,1714363852884.138
0.023995203603031697,0.015284207436690225,0.01886026279122653,1714363857035.0344
0.02525829803804743,0.034999998959277454,0.029643398951621942,1714363861185.9312
-0.011200370132331496,0.028831252612779718,-0.027139174012426513,1714363865336.8276
-0.018839407016382183,-0.010019915280944982,0.016984523994081104,1714363869487.724
-0.024296764687046432,0.032969222902902086,-0.03336426289233206,1714363873638.6206
-0.011134429658922316,0.032406164706598066,-0.030067230866864837,1714363877789.5173
0.01357224131879279,-0.030321391453423156,-0.021434014414202833,1714363881940.4138
0.023706040346615297,-0.034999383862478674,-0.01852526202806464,1714363886091.3103
-0.026447079563608318,0.014093453609590002,0.027287159865188933,1714363890242.2068
-0.034768884327172074,0.021316919555777684,-0.03354599850730581,1714363894393.1035
-0.020963535377882835,-0.021408045368382853,-0.021114272759255738,1714363898544.0
